order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,discount,sale_price,profit
6947,2022-04-29,Standard Class,Home Office,United States,Roseville,California,95661,West,Office Supplies,Fasteners,OFF-FA-10000490,0,0,2,5,0.0,0.0,0.0
6948,2023-05-02,Standard Class,Consumer,United States,Aurora,Illinois,60505,Central,Office Supplies,Storage,OFF-ST-10002574,190,220,2,5,11.0,209.0,19.0
6949,2023-05-15,Standard Class,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Chairs,FUR-CH-10003535,110,130,3,3,3.9,126.1,16.099999999999994
6950,2022-07-31,Same Day,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10001628,50,60,7,3,1.7999999999999998,58.2,8.200000000000003
6951,2022-11-22,Same Day,Home Office,United States,New York City,New York,10011,East,Furniture,Tables,FUR-TA-10001676,80,80,3,5,4.0,76.0,-4.0
6952,2022-10-10,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Technology,Machines,TEC-MA-10002790,460,480,2,5,24.0,456.0,-4.0
6953,2022-05-28,First Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10001757,10,10,3,2,0.2,9.8,-0.1999999999999993
6954,2022-02-09,First Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10004828,40,50,4,2,1.0,49.0,9.0
6955,2022-08-24,First Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10000369,410,500,5,4,20.0,480.0,70.0
6956,2022-04-26,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Envelopes,OFF-EN-10003862,20,20,2,3,0.6,19.4,-0.6000000000000014
6957,2022-09-16,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10003963,30,40,5,4,1.6,38.4,8.399999999999999
6958,2022-06-01,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10004848,40,50,1,2,1.0,49.0,9.0
6959,2023-06-02,Second Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Storage,OFF-ST-10001328,20,20,1,3,0.6,19.4,-0.6000000000000014
6960,2023-04-27,Second Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10002377,120,150,3,2,3.0,147.0,27.0
6961,2023-11-07,Second Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10003441,10,10,2,5,0.5,9.5,-0.5
6962,2022-02-15,Same Day,Home Office,United States,Riverside,California,92503,West,Office Supplies,Art,OFF-AR-10002221,10,10,3,4,0.4,9.6,-0.40000000000000036
6963,2022-08-22,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Envelopes,OFF-EN-10001509,10,10,5,3,0.3,9.7,-0.3000000000000007
6964,2022-12-26,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Art,OFF-AR-10003338,20,20,3,2,0.4,19.6,-0.3999999999999986
6965,2023-12-10,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,OFF-BI-10004728,20,20,5,5,1.0,19.0,-1.0
6966,2023-04-01,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Technology,Accessories,TEC-AC-10000358,70,80,2,3,2.4,77.6,7.599999999999994
6967,2022-01-23,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,OFF-BI-10002764,10,10,2,2,0.2,9.8,-0.1999999999999993
6968,2022-05-31,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Paper,OFF-PA-10001461,50,60,9,4,2.4,57.6,7.600000000000001
6969,2023-10-20,Second Class,Corporate,United States,New York City,New York,10011,East,Technology,Phones,TEC-PH-10004165,740,820,3,3,24.599999999999998,795.4,55.39999999999998
6970,2023-03-22,Second Class,Consumer,United States,Longview,Washington,98632,West,Furniture,Furnishings,FUR-FU-10000010,20,20,5,3,0.6,19.4,-0.6000000000000014
6971,2023-01-14,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Storage,OFF-ST-10000321,10,10,2,4,0.4,9.6,-0.40000000000000036
6972,2023-10-11,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Technology,Accessories,TEC-AC-10000109,80,90,2,3,2.6999999999999997,87.3,7.299999999999997
6973,2022-05-16,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Technology,Phones,TEC-PH-10002415,440,470,2,2,9.4,460.6,20.600000000000023
6974,2023-10-22,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,OFF-BI-10001460,20,20,4,5,1.0,19.0,-1.0
6975,2022-09-16,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Art,OFF-AR-10002987,30,30,2,4,1.2,28.8,-1.1999999999999993
6976,2022-09-24,Standard Class,Corporate,United States,Gilbert,Arizona,85234,West,Office Supplies,Labels,OFF-LA-10000443,10,10,2,3,0.3,9.7,-0.3000000000000007
6977,2022-11-01,Standard Class,Corporate,United States,Gilbert,Arizona,85234,West,Furniture,Furnishings,FUR-FU-10004306,580,620,4,5,31.0,589.0,9.0
6978,2023-10-17,First Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Technology,Phones,TEC-PH-10002564,60,60,2,5,3.0,57.0,-3.0
6979,2023-11-07,Second Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,OFF-PA-10003724,40,50,9,5,2.5,47.5,7.5
6980,2023-05-07,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10000483,140,150,5,3,4.5,145.5,5.5
6981,2023-01-03,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Fasteners,OFF-FA-10000611,10,10,4,2,0.2,9.8,-0.1999999999999993
6982,2022-12-08,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10000246,30,30,3,4,1.2,28.8,-1.1999999999999993
6983,2023-10-28,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10004728,20,20,5,2,0.4,19.6,-0.3999999999999986
6984,2022-01-08,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Technology,Phones,TEC-PH-10002365,10,10,1,3,0.3,9.7,-0.3000000000000007
6985,2023-01-29,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Appliances,OFF-AP-10002457,330,380,4,5,19.0,361.0,31.0
6986,2022-07-10,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10000320,30,30,4,2,0.6,29.4,-0.6000000000000014
6987,2023-02-14,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,OFF-AR-10004999,10,10,2,5,0.5,9.5,-0.5
6988,2022-01-13,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10001116,20,30,5,5,1.5,28.5,8.5
6989,2022-04-27,Second Class,Corporate,United States,Fort Lauderdale,Florida,33311,South,Office Supplies,Appliances,OFF-AP-10002651,930,1160,5,5,58.0,1102.0,172.0
6990,2023-01-07,First Class,Consumer,United States,Abilene,Texas,79605,Central,Office Supplies,Appliances,OFF-AP-10001634,0,0,2,4,0.0,0.0,0.0
6991,2022-03-29,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Office Supplies,Appliances,OFF-AP-10003266,30,40,3,2,0.8,39.2,9.200000000000003
6992,2023-03-28,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Technology,Phones,TEC-PH-10002890,190,230,5,4,9.200000000000001,220.8,30.80000000000001
6993,2022-03-19,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Furniture,Furnishings,FUR-FU-10000308,160,190,3,4,7.6000000000000005,182.4,22.400000000000006
6994,2023-08-02,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Office Supplies,Art,OFF-AR-10000380,230,270,7,5,13.5,256.5,26.5
6995,2023-12-13,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Office Supplies,Art,OFF-AR-10000122,30,30,5,5,1.5,28.5,-1.5
6996,2023-08-23,Standard Class,Corporate,United States,Las Vegas,Nevada,89115,West,Office Supplies,Appliances,OFF-AP-10004868,30,30,4,2,0.6,29.4,-0.6000000000000014
6997,2022-09-11,Second Class,Corporate,United States,Rockford,Illinois,61107,Central,Office Supplies,Binders,OFF-BI-10004002,10,10,4,3,0.3,9.7,-0.3000000000000007
6998,2022-06-29,Second Class,Corporate,United States,Rockford,Illinois,61107,Central,Office Supplies,Paper,OFF-PA-10004475,150,180,4,3,5.3999999999999995,174.6,24.599999999999994
6999,2022-03-13,Standard Class,Home Office,United States,Laguna Niguel,California,92677,West,Office Supplies,Paper,OFF-PA-10002195,10,10,2,5,0.5,9.5,-0.5
7000,2022-04-11,First Class,Corporate,United States,Louisville,Kentucky,40214,South,Office Supplies,Appliances,OFF-AP-10002670,170,210,3,4,8.4,201.6,31.599999999999994
7001,2022-11-25,First Class,Corporate,United States,Louisville,Kentucky,40214,South,Office Supplies,Supplies,OFF-SU-10004498,30,30,2,4,1.2,28.8,-1.1999999999999993
7002,2022-03-30,Standard Class,Home Office,United States,Normal,Illinois,61761,Central,Furniture,Chairs,FUR-CH-10003298,300,370,4,5,18.5,351.5,51.5
7003,2022-09-16,Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10000723,240,290,7,4,11.6,278.4,38.39999999999998
7004,2023-01-07,Second Class,Corporate,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10000632,60,70,2,4,2.8000000000000003,67.2,7.200000000000003
7005,2022-12-05,Standard Class,Corporate,United States,Port Arthur,Texas,77642,Central,Office Supplies,Paper,OFF-PA-10000223,10,10,1,5,0.5,9.5,-0.5
7006,2022-04-11,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10001545,190,210,2,5,10.5,199.5,9.5
7007,2023-02-21,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10001546,10,10,2,4,0.4,9.6,-0.40000000000000036
7008,2022-09-11,Standard Class,Corporate,United States,Springfield,Ohio,45503,East,Office Supplies,Binders,OFF-BI-10001098,10,10,2,2,0.2,9.8,-0.1999999999999993
7009,2023-05-03,Standard Class,Corporate,United States,Springfield,Ohio,45503,East,Furniture,Chairs,FUR-CH-10003379,540,600,3,3,18.0,582.0,42.0
7010,2022-05-04,Standard Class,Corporate,United States,Springfield,Ohio,45503,East,Furniture,Furnishings,FUR-FU-10000193,30,30,1,3,0.8999999999999999,29.1,-0.8999999999999986
7011,2023-06-06,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10000829,20,20,5,5,1.0,19.0,-1.0
7012,2022-06-20,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Supplies,OFF-SU-10003002,10,10,2,3,0.3,9.7,-0.3000000000000007
7013,2023-11-17,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,OFF-AP-10002118,180,210,1,3,6.3,203.7,23.69999999999999
7014,2023-07-23,Second Class,Home Office,United States,Salinas,California,93905,West,Furniture,Bookcases,FUR-BO-10001519,140,150,3,3,4.5,145.5,5.5
7015,2023-03-07,Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Appliances,OFF-AP-10002578,140,150,3,2,3.0,147.0,7.0
7016,2022-07-02,Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Technology,Accessories,TEC-AC-10000710,30,30,2,4,1.2,28.8,-1.1999999999999993
7017,2022-11-06,Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Technology,Phones,TEC-PH-10000984,480,590,3,5,29.5,560.5,80.5
7018,2023-07-10,Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Paper,OFF-PA-10000213,10,10,3,3,0.3,9.7,-0.3000000000000007
7019,2023-10-15,Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Labels,OFF-LA-10003720,30,30,7,5,1.5,28.5,-1.5
7020,2023-11-26,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Paper,OFF-PA-10001837,20,20,3,5,1.0,19.0,-1.0
7021,2023-09-14,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Supplies,OFF-SU-10004661,10,10,1,5,0.5,9.5,-0.5
7022,2023-03-12,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Furniture,Furnishings,FUR-FU-10003274,0,0,3,2,0.0,0.0,0.0
7023,2023-05-21,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10000149,120,140,9,3,4.2,135.8,15.800000000000011
7024,2022-07-10,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Paper,OFF-PA-10000019,30,30,6,4,1.2,28.8,-1.1999999999999993
7025,2022-01-24,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Paper,OFF-PA-10001125,200,220,9,5,11.0,209.0,9.0
7026,2022-10-22,Standard Class,Corporate,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10002538,210,230,6,4,9.200000000000001,220.8,10.800000000000011
7027,2023-07-18,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10000279,40,50,4,4,2.0,48.0,8.0
7028,2023-09-07,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Labels,OFF-LA-10001045,10,10,2,4,0.4,9.6,-0.40000000000000036
7029,2023-12-11,Second Class,Consumer,United States,Fremont,Nebraska,68025,Central,Office Supplies,Paper,OFF-PA-10003673,30,30,5,5,1.5,28.5,-1.5
7030,2023-07-21,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10002562,30,30,3,2,0.6,29.4,-0.6000000000000014
7031,2022-04-03,Standard Class,Corporate,United States,New York City,New York,10011,East,Technology,Accessories,TEC-AC-10002305,40,40,2,5,2.0,38.0,-2.0
7032,2023-01-03,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Art,OFF-AR-10003373,80,90,3,5,4.5,85.5,5.5
7033,2023-04-14,Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10003774,200,250,3,3,7.5,242.5,42.5
7034,2023-07-22,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10001510,50,60,3,4,2.4,57.6,7.600000000000001
7035,2022-02-28,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10004236,30,40,3,2,0.8,39.2,9.200000000000003
7036,2022-12-02,Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,FUR-CH-10004675,490,520,3,4,20.8,499.2,9.199999999999989
7037,2023-02-01,Second Class,Consumer,United States,Lakeland,Florida,33801,South,Technology,Copiers,TEC-CO-10004202,460,480,2,5,24.0,456.0,-4.0
7038,2023-04-21,Standard Class,Consumer,United States,Smyrna,Georgia,30080,South,Office Supplies,Paper,OFF-PA-10004255,10,10,2,2,0.2,9.8,-0.1999999999999993
7039,2022-01-03,Standard Class,Consumer,United States,Smyrna,Georgia,30080,South,Office Supplies,Art,OFF-AR-10003896,20,20,3,4,0.8,19.2,-0.8000000000000007
7040,2022-04-27,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10002276,140,170,2,2,3.4,166.6,26.599999999999994
7041,2023-02-03,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10001617,20,20,3,4,0.8,19.2,-0.8000000000000007
7042,2022-06-16,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,FUR-FU-10000308,110,120,2,3,3.5999999999999996,116.4,6.400000000000006
7043,2022-12-26,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Copiers,TEC-CO-10001943,560,600,5,4,24.0,576.0,16.0
7044,2022-05-03,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10002647,190,200,4,2,4.0,196.0,6.0
7045,2022-08-29,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Supplies,OFF-SU-10004768,10,10,2,5,0.5,9.5,-0.5
7046,2023-01-01,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Paper,OFF-PA-10002160,10,10,2,4,0.4,9.6,-0.40000000000000036
7047,2023-02-03,Standard Class,Home Office,United States,Concord,California,94521,West,Furniture,Tables,FUR-TA-10003748,90,100,1,2,2.0,98.0,8.0
7048,2022-12-01,Standard Class,Home Office,United States,Concord,California,94521,West,Technology,Accessories,TEC-AC-10001908,330,400,4,5,20.0,380.0,50.0
7049,2023-09-16,First Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10000552,20,20,3,4,0.8,19.2,-0.8000000000000007
7050,2022-05-23,Standard Class,Home Office,United States,Aurora,Colorado,80013,West,Office Supplies,Art,OFF-AR-10003179,10,10,2,4,0.4,9.6,-0.40000000000000036
7051,2022-03-15,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,OFF-BI-10004593,180,210,5,2,4.2,205.8,25.80000000000001
7052,2022-09-27,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Art,OFF-AR-10000914,20,20,2,5,1.0,19.0,-1.0
7053,2022-02-15,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Paper,OFF-PA-10000241,30,30,1,5,1.5,28.5,-1.5
7054,2023-08-11,Same Day,Consumer,United States,Anaheim,California,92804,West,Technology,Accessories,TEC-AC-10000057,100,120,4,5,6.0,114.0,14.0
7055,2022-06-13,Same Day,Consumer,United States,Anaheim,California,92804,West,Furniture,Chairs,FUR-CH-10003774,290,360,5,3,10.799999999999999,349.2,59.19999999999999
7056,2022-12-21,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,OFF-BI-10002824,30,40,3,5,2.0,38.0,8.0
7057,2022-03-15,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,OFF-BI-10004001,100,120,9,2,2.4,117.6,17.599999999999994
7058,2023-07-29,Same Day,Consumer,United States,Anaheim,California,92804,West,Furniture,Tables,FUR-TA-10004619,740,890,7,2,17.8,872.2,132.20000000000005
7059,2022-03-26,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Storage,OFF-ST-10000636,40,50,3,2,1.0,49.0,9.0
7060,2023-07-23,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Appliances,OFF-AP-10001469,70,80,2,2,1.6,78.4,8.400000000000006
7061,2022-10-28,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,OFF-BI-10002897,10,10,2,3,0.3,9.7,-0.3000000000000007
7062,2023-10-31,Second Class,Corporate,United States,Pleasant Grove,Utah,84062,West,Office Supplies,Binders,OFF-BI-10002432,10,10,3,5,0.5,9.5,-0.5
7063,2022-07-20,Second Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Envelopes,OFF-EN-10002592,30,30,3,5,1.5,28.5,-1.5
7064,2022-03-22,Standard Class,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Supplies,OFF-SU-10002522,10,10,2,3,0.3,9.7,-0.3000000000000007
7065,2023-02-05,Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Appliances,OFF-AP-10003971,30,30,3,5,1.5,28.5,-1.5
7066,2022-06-06,First Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Storage,OFF-ST-10001496,1110,1260,7,5,63.0,1197.0,87.0
